date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:08:26	58794/58794	---M--	200	added ('OK')	image/jpeg	etag:%22e5aa-5a50cc51fb976%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img1.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img1.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v5.html)
12:08:26	43166/43166	---M--	200	added ('OK')	image/jpeg	etag:%22a89e-5a50cc51fb976%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img2.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img2.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v5.html)
12:08:27	48902/48902	---M--	200	added ('OK')	image/jpeg	etag:%22bf06-5a50cc51fb976%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img3.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img3.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v5.html)
12:08:27	56698/56698	---M--	200	added ('OK')	image/jpeg	etag:%22dd7a-5a50cc51fb976%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img4.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img4.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v5.html)
12:08:27	44865/44865	---M--	200	added ('OK')	image/jpeg	etag:%22af41-5a50cc51fb976%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img5.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img5.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v5.html)
12:08:28	56390/56390	---M--	200	added ('OK')	image/jpeg	etag:%22dc46-5a50cc51fb976%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img7.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img7.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v5.html)
12:08:28	44523/44523	---M--	200	added ('OK')	image/jpeg	etag:%22adeb-5a50cc51fb976%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img8.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img8.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v5.html)
12:08:28	71348/71348	---M--	200	added ('OK')	image/jpeg	etag:%22116b4-5a50cc51fb976%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img9.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img9.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v5.html)
12:08:29	78717/78717	---M--	200	added ('OK')	image/jpeg	etag:%221337d-5a50cc51fb976%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img10.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/290x434/img10.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v5.html)
12:08:30	162576/162576	---M--	200	added ('OK')	image/jpeg	etag:%2227b10-5a50cc51fa9d6%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/1920x840/img1.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/1920x840/img1.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v8.html)
12:08:30	3881/3881	---M-Z	200	added ('OK')	text/css	etag:%22f29-5a50cc520a3d6-gzip%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/vendor/hs-megamenu/src/hs.megamenu.css	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/vendor/hs-megamenu/src/hs.megamenu.css	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v9.html)
12:08:30	86485/86485	---M--	200	added ('OK')	image/jpeg	etag:%22151d5-5a50cc51fc916%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/300x452/img2.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/300x452/img2.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v2.html)
12:08:31	109895/109895	---M--	200	added ('OK')	image/jpeg	etag:%221ad47-5a50cc51fc916%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/300x452/img3.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/300x452/img3.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v3.html)
12:08:31	50949/50949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2006:38:31%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img120x180/img1.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img120x180/img1.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v3.html)
12:08:32	50949/50949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2006:38:31%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img120x180/img2.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img120x180/img2.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v3.html)
12:08:32	50949/50949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2006:38:32%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img120x180/img3.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img120x180/img3.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v3.html)
12:08:33	50949/50949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2006:38:33%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img120x180/img4.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img120x180/img4.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v3.html)
12:08:33	50949/50949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2006:38:33%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img120x180/img5.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img120x180/img5.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v3.html)
12:08:34	50949/50949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2006:38:34%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img120x180/img6.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img120x180/img6.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v3.html)
12:08:34	50949/50949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2006:38:34%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img120x180/img7.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img120x180/img7.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v3.html)
12:08:35	50949/50949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2006:38:35%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img120x180/img8.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img120x180/img8.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v3.html)
12:08:36	130448/130448	---M--	200	added ('OK')	image/jpeg	etag:%221fd90-5a50cc51fc916%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/300x452/img4.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/300x452/img4.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v4.html)
12:08:36	90315/90315	---M--	200	added ('OK')	image/jpeg	etag:%22160cb-5a50cc51fc916%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/300x452/img5.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/300x452/img5.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v5.html)
12:08:36	59245/59245	---M--	200	added ('OK')	image/jpeg	etag:%22e76d-5a50cc51fc916%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/300x452/img6.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/300x452/img6.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v6.html)
12:08:37	54437/54437	---M--	200	added ('OK')	image/jpeg	etag:%22d4a5-5a50cc51fc916%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/300x452/img7.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/300x452/img7.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v7.html)
12:08:37	50949/50949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2006:38:37%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120180/img1.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120180/img1.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v7.html)
12:08:38	50949/50949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2006:38:38%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120180/img2.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120180/img2.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v7.html)
12:08:38	50949/50949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2006:38:38%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120180/img3.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120180/img3.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v7.html)
12:08:39	50949/50949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2006:38:39%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120180/img4.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120180/img4.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v7.html)
12:08:40	50949/50949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2006:38:39%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120180/img5.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120180/img5.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v7.html)
12:08:44	50949/50949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2006:38:44%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120180/img6.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120180/img6.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v7.html)
12:08:45	50949/50949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2006:38:45%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120180/img7.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120180/img7.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v7.html)
12:08:46	50949/50949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2006:38:45%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120180/img8.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120180/img8.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v7.html)
12:08:46	15399/15399	---M--	200	added ('OK')	image/jpeg	etag:%223c27-5a50cc5200796%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/90x138/img1.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/90x138/img1.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/cart.html)
12:08:46	12199/12199	---M--	200	added ('OK')	image/jpeg	etag:%222fa7-5a50cc5200796%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/90x138/img2.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/90x138/img2.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/cart.html)
12:08:47	10770/10770	---M--	200	added ('OK')	image/jpeg	etag:%222a12-5a50cc5200796%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/90x138/img3.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/90x138/img3.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/cart.html)
12:08:47	16675/16675	---M--	200	added ('OK')	image/jpeg	etag:%224123-5a50cc5200796%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/90x138/img4.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/90x138/img4.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/my-account.html)
